group	x	y	showSelected1
1	40330	24	1611
1	40330	24	1862
1	40330	24	350
1	40330	24	522
1	40330	24	1042
1	40330	24	1399
2	40380	24	522
2	40380	24	464
2	40380	24	1435
2	40380	24	1210
2	40380	24	350
2	40380	24	1436
2	40380	24	1399
2	40380	24	1654
2	40380	24	964
2	40380	24	1401
2	40380	24	358
2	40380	24	1414
2	40380	24	1000
2	40380	24	1019
2	40380	24	1018
3	40380	74	464
3	40380	74	1976
3	40380	74	151
6	40430	74	151
6	40430	74	464
6	40430	74	1771
6	40430	74	1471
6	40430	74	1170
6	40430	74	239
6	40430	74	1526
5	40430	124	151
5	40430	124	1471
5	40430	124	1031
5	40430	124	239
8	40480	124	1031
8	40480	124	485
8	40480	124	360
8	40480	124	1471
8	40480	124	171
8	40480	124	239
9	40480	174	360
9	40480	174	171
9	40480	174	485
13	40530	174	171
13	40530	174	590
13	40530	174	485
13	40530	174	665
13	40530	174	216
13	40530	174	1736
13	40530	174	928
14	40530	224	171
14	40530	224	590
14	40530	224	248
19	40580	224	248
19	40580	224	171
19	40580	224	590
19	40580	224	1586
19	40580	224	1153
19	40580	224	93
19	40580	224	1442
19	40580	224	1578
19	40580	224	344
20	40580	274	248
20	40580	274	1565
20	40580	274	1586
20	40580	274	119
26	40630	274	1565
26	40630	274	1564
26	40630	274	119
26	40630	274	248
26	40630	274	1586
26	40630	274	93
26	40630	274	412
26	40630	274	272
26	40630	274	1172
26	40630	274	22
26	40630	274	865
26	40630	274	481
27	40630	324	1564
27	40630	324	119
27	40630	324	1903
27	40630	324	412
27	40630	324	1875
34	40680	324	1875
34	40680	324	444
34	40680	324	412
34	40680	324	47
34	40680	324	1873
34	40680	324	445
34	40680	324	272
34	40680	324	1520
35	40680	374	444
35	40680	374	47
35	40680	374	1518
35	40680	374	1807
35	40680	374	445
43	40730	374	1807
43	40730	374	47
43	40730	374	1806
43	40730	374	598
43	40730	374	929
43	40730	374	1068
43	40730	374	445
43	40730	374	487
43	40730	374	457
43	40730	374	621
43	40730	374	384
43	40730	374	1755
44	40730	424	47
44	40730	424	598
44	40730	424	929
44	40730	424	487
53	40780	424	487
53	40780	424	335
53	40780	424	474
53	40780	424	1409
53	40780	424	205
53	40780	424	1008
53	40780	424	457
53	40780	424	1473
54	40780	474	474
54	40780	474	1409
54	40780	474	205
64	40830	474	205
64	40830	474	1409
64	40830	474	244
64	40830	474	1455
64	40830	474	128
64	40830	474	875
66	40830	524	205
66	40830	524	244
66	40830	524	233
66	40830	524	854
77	40880	524	233
77	40880	524	172
77	40880	524	244
77	40880	524	854
77	40880	524	419
77	40880	524	1379
77	40880	524	1307
78	40880	574	172
78	40880	574	156
78	40880	574	635
78	40880	574	1500
78	40880	574	1379
90	40930	574	156
90	40930	574	635
90	40930	574	305
90	40930	574	97
90	40930	574	1500
90	40930	574	133
90	40930	574	172
90	40930	574	1379
90	40930	574	1707
90	40930	574	909
91	40930	624	97
91	40930	624	1033
91	40930	624	133
91	40930	624	559
104	40980	624	559
104	40980	624	133
104	40980	624	363
104	40980	624	1323
104	40980	624	97
104	40980	624	124
104	40980	624	268
104	40980	624	1985
105	40980	674	133
105	40980	674	363
105	40980	674	1323
105	40980	674	301
119	41030	674	363
119	41030	674	301
119	41030	674	600
119	41030	674	1664
119	41030	674	1888
119	41030	674	968
120	41030	724	1664
120	41030	724	600
120	41030	724	1558
120	41030	724	32
120	41030	724	301
135	41080	724	600
135	41080	724	32
135	41080	724	1231
135	41080	724	1558
135	41080	724	1560
135	41080	724	1462
135	41080	724	166
135	41080	724	1252
135	41080	724	480
135	41080	724	168
136	41080	774	1231
136	41080	774	32
136	41080	774	166
136	41080	774	295
136	41080	774	1462
136	41080	774	1533
152	41130	774	295
152	41130	774	264
152	41130	774	436
152	41130	774	1115
152	41130	774	166
152	41130	774	1253
152	41130	774	1533
152	41130	774	168
152	41130	774	207
152	41130	774	114
152	41130	774	1617
152	41130	774	32
153	41130	824	436
153	41130	824	264
153	41130	824	114
153	41130	824	1364
153	41130	824	1253
170	41180	824	114
170	41180	824	414
170	41180	824	385
170	41180	824	264
170	41180	824	1826
170	41180	824	773
170	41180	824	497
170	41180	824	672
170	41180	824	36
170	41180	824	207
170	41180	824	1232
171	41180	874	414
171	41180	874	938
171	41180	874	1537
171	41180	874	509
171	41180	874	497
171	41180	874	385
171	41180	874	773
189	41230	874	509
189	41230	874	497
189	41230	874	610
189	41230	874	1849
189	41230	874	1137
189	41230	874	139
189	41230	874	107
189	41230	874	597
189	41230	874	1957
189	41230	874	1659
189	41230	874	214
190	41230	924	509
190	41230	924	610
190	41230	924	1849
190	41230	924	139
190	41230	924	479
190	41230	924	597
209	41280	924	139
209	41280	924	479
209	41280	924	1507
209	41280	924	18
209	41280	924	1359
209	41280	924	1944
209	41280	924	178
209	41280	924	610
209	41280	924	1485
209	41280	924	618
209	41280	924	957
209	41280	924	1342
209	41280	924	1063
209	41280	924	597
209	41280	924	1990
209	41280	924	1340
209	41280	924	1689
209	41280	924	365
209	41280	924	925
209	41280	924	811
209	41280	924	113
209	41280	924	1502
209	41280	924	701
210	41280	974	18
210	41280	974	618
210	41280	974	1098
210	41280	974	178
210	41280	974	1063
231	41330	974	618
231	41330	974	18
231	41330	974	303
231	41330	974	527
231	41330	974	420
231	41330	974	1717
231	41330	974	375
231	41330	974	1098
231	41330	974	113
231	41330	974	1689
231	41330	974	972
231	41330	974	642
231	41330	974	1198
231	41330	974	45
231	41330	974	1277
231	41330	974	1054
213	41330	1024	1717
213	41330	1024	420
213	41330	1024	375
4	40430	24	464
4	40430	24	358
4	40430	24	1000
4	40430	24	1018
4	40430	24	1848
4	40430	24	330
4	40430	24	1519
4	40430	24	782
4	40430	24	1943
4	40430	24	472
4	40430	24	1778
4	40430	24	783
4	40430	24	682
4	40430	24	1103
10	40480	74	239
10	40480	74	1471
10	40480	74	151
10	40480	74	464
10	40480	74	1526
10	40480	74	485
10	40480	74	651
10	40480	74	812
12	40530	124	171
12	40530	124	485
12	40530	124	216
12	40530	124	665
12	40530	124	1031
12	40530	124	1913
12	40530	124	928
12	40530	124	239
12	40530	124	1479
12	40530	124	1264
18	40580	174	590
18	40580	174	171
18	40580	174	1153
18	40580	174	665
18	40580	174	1182
18	40580	174	1586
18	40580	174	344
18	40580	174	1736
18	40580	174	237
18	40580	174	1005
18	40580	174	1981
18	40580	174	22
25	40630	224	93
25	40630	224	1586
25	40630	224	1578
25	40630	224	576
25	40630	224	344
25	40630	224	865
25	40630	224	1515
25	40630	224	22
25	40630	224	1579
25	40630	224	675
33	40680	274	412
33	40680	274	272
33	40680	274	1172
33	40680	274	1353
33	40680	274	481
33	40680	274	47
33	40680	274	22
33	40680	274	865
33	40680	274	936
33	40680	274	170
42	40730	324	445
42	40730	324	47
42	40730	324	384
42	40730	324	1809
42	40730	324	1755
42	40730	324	1520
42	40730	324	598
42	40730	324	680
42	40730	324	831
42	40730	324	286
42	40730	324	334
52	40780	374	487
52	40780	374	457
52	40780	374	598
52	40780	374	621
52	40780	374	1008
52	40780	374	1473
52	40780	374	1509
52	40780	374	1541
52	40780	374	347
52	40780	374	1254
63	40830	424	205
63	40830	424	1409
63	40830	424	335
63	40830	424	1458
63	40830	424	487
63	40830	424	347
63	40830	424	800
63	40830	424	1601
63	40830	424	981
75	40880	474	244
75	40880	474	205
75	40880	474	128
75	40880	474	875
75	40880	474	419
75	40880	474	854
75	40880	474	233
75	40880	474	1962
75	40880	474	1891
75	40880	474	1307
75	40880	474	1868
75	40880	474	1765
89	40930	524	1379
89	40930	524	172
89	40930	524	635
89	40930	524	419
89	40930	524	909
89	40930	524	1307
89	40930	524	305
89	40930	524	1464
103	40980	574	97
103	40980	574	133
103	40980	574	1707
103	40980	574	268
103	40980	574	927
103	40980	574	1257
103	40980	574	124
103	40980	574	305
103	40980	574	1034
118	41030	624	363
118	41030	624	1323
118	41030	624	1021
118	41030	624	301
118	41030	624	133
118	41030	624	124
118	41030	624	968
118	41030	624	1597
118	41030	624	1985
118	41030	624	600
118	41030	624	55
118	41030	624	1333
134	41080	674	301
134	41080	674	600
134	41080	674	1558
134	41080	674	728
134	41080	674	32
134	41080	674	1888
134	41080	674	1821
134	41080	674	480
134	41080	674	84
134	41080	674	1984
134	41080	674	364
151	41130	724	166
151	41130	724	168
151	41130	724	32
151	41130	724	480
151	41130	724	294
151	41130	724	264
151	41130	724	207
151	41130	724	1869
151	41130	724	1969
169	41180	774	264
169	41180	774	114
169	41180	774	207
169	41180	774	36
169	41180	774	1232
169	41180	774	1427
169	41180	774	1617
169	41180	774	168
169	41180	774	1616
169	41180	774	88
169	41180	774	1646
188	41230	824	497
188	41230	824	773
188	41230	824	1659
188	41230	824	107
188	41230	824	385
188	41230	824	768
188	41230	824	672
188	41230	824	114
188	41230	824	1713
188	41230	824	406
188	41230	824	1548
188	41230	824	1640
188	41230	824	36
208	41280	874	139
208	41280	874	1957
208	41280	874	811
208	41280	874	214
208	41280	874	925
208	41280	874	107
208	41280	874	701
208	41280	874	1851
208	41280	874	1301
208	41280	874	1853
208	41280	874	194
208	41280	874	150
208	41280	874	1358
230	41330	924	18
230	41330	924	1689
230	41330	924	113
230	41330	924	178
230	41330	924	365
230	41330	924	1198
230	41330	924	139
230	41330	924	642
230	41330	924	1917
230	41330	924	45
230	41330	924	1686
230	41330	924	691
230	41330	924	1715
230	41330	924	388
230	41330	924	914
230	41330	924	1341
230	41330	924	1691
230	41330	924	1687
251	41380	974	375
251	41380	974	596
251	41380	974	972
251	41380	974	420
251	41380	974	1277
251	41380	974	45
251	41380	974	1054
251	41380	974	642
251	41380	974	1191
7	40480	24	464
7	40480	24	1526
7	40480	24	651
7	40480	24	682
7	40480	24	339
7	40480	24	317
7	40480	24	1566
7	40480	24	435
7	40480	24	297
7	40480	24	382
17	40580	124	665
17	40580	124	928
17	40580	124	1264
17	40580	124	237
17	40580	124	1981
17	40580	124	239
17	40580	124	546
32	40680	224	22
32	40680	224	865
32	40680	224	93
32	40680	224	675
32	40680	224	481
32	40680	224	170
32	40680	224	1588
32	40680	224	891
32	40680	224	950
51	40780	324	598
51	40780	324	384
51	40780	324	47
51	40780	324	831
51	40780	324	1541
51	40780	324	347
51	40780	324	334
51	40780	324	286
74	40880	424	205
74	40880	424	487
74	40880	424	128
74	40880	424	1891
74	40880	424	1090
74	40880	424	800
74	40880	424	419
74	40880	424	1765
74	40880	424	981
74	40880	424	347
74	40880	424	1144
102	40980	524	305
102	40980	524	97
102	40980	524	909
102	40980	524	635
102	40980	524	1464
102	40980	524	1034
102	40980	524	172
102	40980	524	419
102	40980	524	927
102	40980	524	971
102	40980	524	1321
102	40980	524	87
133	41080	624	301
133	41080	624	600
133	41080	624	55
133	41080	624	84
133	41080	624	124
133	41080	624	1984
133	41080	624	1333
133	41080	624	364
133	41080	624	189
133	41080	624	1173
168	41180	724	168
168	41180	724	264
168	41180	724	1616
168	41180	724	32
168	41180	724	207
168	41180	724	582
168	41180	724	88
168	41180	724	1869
168	41180	724	751
168	41180	724	36
168	41180	724	1646
168	41180	724	1969
168	41180	724	1844
168	41180	724	1642
168	41180	724	1058
168	41180	724	742
168	41180	724	1496
168	41180	724	1028
168	41180	724	424
207	41280	824	107
207	41280	824	139
207	41280	824	1301
207	41280	824	768
207	41280	824	194
207	41280	824	231
207	41280	824	150
207	41280	824	1511
207	41280	824	1548
207	41280	824	36
207	41280	824	1358
207	41280	824	1200
207	41280	824	1559
250	41380	924	45
250	41380	924	1054
250	41380	924	113
250	41380	924	388
250	41380	924	1191
250	41380	924	1276
250	41380	924	1691
250	41380	924	126
250	41380	924	691
250	41380	924	1030
250	41380	924	249
250	41380	924	1910
250	41380	924	1687
250	41380	924	844
250	41380	924	1690
250	41380	924	648
250	41380	924	1393
250	41380	924	511
250	41380	924	1598
250	41380	924	1666
15	40530	74	485
15	40530	74	239
15	40530	74	1479
15	40530	74	812
15	40530	74	651
15	40530	74	1930
15	40530	74	1264
24	40630	174	344
24	40630	174	1182
24	40630	174	1586
24	40630	174	1005
24	40630	174	636
24	40630	174	22
24	40630	174	237
24	40630	174	1850
24	40630	174	247
24	40630	174	1577
41	40730	274	47
41	40730	274	412
41	40730	274	680
41	40730	274	286
41	40730	274	936
41	40730	274	170
41	40730	274	481
41	40730	274	334
41	40730	274	803
62	40830	374	487
62	40830	374	335
62	40830	374	1509
62	40830	374	347
62	40830	374	1254
62	40830	374	1601
62	40830	374	1966
62	40830	374	800
62	40830	374	981
62	40830	374	21
87	40930	474	1307
87	40930	474	419
87	40930	474	172
87	40930	474	1868
87	40930	474	305
87	40930	474	1765
87	40930	474	971
117	41030	574	124
117	41030	574	1985
117	41030	574	268
117	41030	574	1316
117	41030	574	1854
117	41030	574	1333
117	41030	574	55
117	41030	574	927
117	41030	574	1034
117	41030	574	1376
117	41030	574	87
117	41030	574	519
150	41130	674	32
150	41130	674	480
150	41130	674	600
150	41130	674	84
150	41130	674	1297
150	41130	674	168
150	41130	674	364
150	41130	674	1969
150	41130	674	1887
150	41130	674	1467
150	41130	674	471
150	41130	674	944
187	41230	774	114
187	41230	774	406
187	41230	774	36
187	41230	774	773
187	41230	774	1640
187	41230	774	207
187	41230	774	1646
187	41230	774	1548
187	41230	774	1549
187	41230	774	1632
229	41330	874	139
229	41330	874	691
229	41330	874	178
229	41330	874	1853
229	41330	874	1341
229	41330	874	113
229	41330	874	1358
229	41330	874	1687
229	41330	874	1346
229	41330	874	984
229	41330	874	1905
229	41330	874	844
229	41330	874	1196
229	41330	874	1996
229	41330	874	1112
229	41330	874	231
229	41330	874	1823
229	41330	874	43
11	40530	24	651
11	40530	24	464
11	40530	24	812
11	40530	24	317
11	40530	24	297
11	40530	24	318
11	40530	24	382
11	40530	24	418
11	40530	24	532
11	40530	24	1828
11	40530	24	1322
21	40580	74	239
21	40580	74	1264
21	40580	74	1930
21	40580	74	1981
21	40580	74	651
21	40580	74	877
21	40580	74	546
21	40580	74	1465
21	40580	74	1804
21	40580	74	793
23	40630	124	237
23	40630	124	22
23	40630	124	1981
23	40630	124	247
23	40630	124	546
23	40630	124	1111
23	40630	124	1577
23	40630	124	1056
23	40630	124	1215
31	40680	174	22
31	40680	174	1850
31	40680	174	891
31	40680	174	260
31	40680	174	693
31	40680	174	1577
31	40680	174	950
31	40680	174	1721
31	40680	174	247
31	40680	174	632
31	40680	174	1365
40	40730	224	170
40	40730	224	481
40	40730	224	1588
40	40730	224	950
40	40730	224	334
40	40730	224	260
40	40730	224	1955
50	40780	274	286
50	40780	274	334
50	40780	274	598
50	40780	274	803
50	40780	274	1248
50	40780	274	644
50	40780	274	407
50	40780	274	1075
50	40780	274	880
61	40830	324	347
61	40830	324	1541
61	40830	324	487
61	40830	324	21
61	40830	324	598
61	40830	324	1893
61	40830	324	1797
61	40830	324	334
73	40880	374	981
73	40880	374	347
73	40880	374	1966
73	40880	374	487
73	40880	374	1653
73	40880	374	1230
73	40880	374	21
73	40880	374	838
73	40880	374	533
86	40930	424	419
86	40930	424	1765
86	40930	424	6
86	40930	424	487
86	40930	424	1144
86	40930	424	1423
86	40930	424	838
86	40930	424	1801
100	40980	474	971
100	40980	474	305
100	40980	474	419
100	40980	474	1321
100	40980	474	1139
100	40980	474	718
100	40980	474	758
116	41030	524	927
116	41030	524	1034
116	41030	524	305
116	41030	524	87
116	41030	524	519
116	41030	524	1907
116	41030	524	978
116	41030	524	79
132	41080	574	55
132	41080	574	1333
132	41080	574	1376
132	41080	574	87
132	41080	574	1404
132	41080	574	1173
132	41080	574	519
132	41080	574	1001
132	41080	574	1907
132	41080	574	331
132	41080	574	189
132	41080	574	820
149	41130	624	600
149	41130	624	364
149	41130	624	189
149	41130	624	1121
149	41130	624	84
