group	fill	clickSelects
1	#FFFFFF	27
2	#FFFFFF	27
3	#FFFFFF	27
4	#FFFFFF	1308
5	#FFFFFF	1308
6	#FFFFFF	1308
7	#FFFFFF	27
8	#FFFFFF	27
9	#FFFFFF	27
10	#FFFFFF	27
11	#FFFFFF	27
13	#FFFFFF	27
14	#FFFFFF	27
15	#FFFFFF	723
16	#FFFFFF	280
17	#FFFFFF	280
18	#FFFFFF	280
19	#FFFFFF	723
20	#FFFFFF	280
21	#FFFFFF	723
22	#FFFFFF	723
23	#FFFFFF	280
24	#FFFFFF	280
25	#FFFFFF	27
26	#FFFFFF	13
27	#FFFFFF	280
28	#FFFFFF	13
29	#FFFFFF	1906
30	#FFFFFF	13
31	#FFFFFF	1906
32	#FFFFFF	13
33	#FFFFFF	13
34	#FFFFFF	13
36	#FFFFFF	27
37	#FFFFFF	125
40	#FFFFFF	13
41	#FFFFFF	125
42	#FFFFFF	125
43	#FFFFFF	125
44	#FFFFFF	125
45	#FFFFFF	13
46	#FFFFFF	27
47	#FFFFFF	27
48	#FFFFFF	27
49	#FFFFFF	27
50	#FFFFFF	1308
52	#FFFFFF	27
53	#FFFFFF	27
54	#FFFFFF	1308
55	#FFFFFF	1308
56	#FFFFFF	27
57	#FFFFFF	1308
58	#FFFFFF	1308
59	#FFFFFF	27
60	#FFFFFF	27
61	#FFFFFF	27
63	#FFFFFF	27
64	#FFFFFF	27
65	#FFFFFF	723
67	#FFFFFF	723
68	#FFFFFF	723
69	#FFFFFF	280
70	#FFFFFF	280
71	#FFFFFF	723
72	#FFFFFF	723
73	#FFFFFF	280
74	#FFFFFF	280
76	#FFFFFF	13
78	#FFFFFF	13
79	#FFFFFF	13
80	#FFFFFF	1906
81	#FFFFFF	1906
82	#FFFFFF	13
83	#FFFFFF	13
84	#FFFFFF	13
85	#FFFFFF	13
87	#FFFFFF	125
88	#FFFFFF	125
89	#FFFFFF	125
91	#FFFFFF	125
92	#FFFFFF	13
93	#FFFFFF	125
95	#FFFFFF	125
97	#FFFFFF	27
98	#FFFFFF	27
99	#FFFFFF	27
100	#FFFFFF	27
101	#FFFFFF	27
102	#FFFFFF	27
103	#FFFFFF	27
104	#FFFFFF	27
105	#FFFFFF	1308
106	#FFFFFF	27
107	#FFFFFF	1308
108	#FFFFFF	1308
109	#FFFFFF	27
110	#FFFFFF	27
111	#FFFFFF	27
112	#FFFFFF	27
113	#FFFFFF	27
114	#FFFFFF	27
116	#FFFFFF	723
117	#FFFFFF	723
118	#FFFFFF	723
119	#FFFFFF	723
120	#FFFFFF	280
121	#FFFFFF	280
122	#FFFFFF	723
123	#FFFFFF	280
124	#FFFFFF	280
125	#FFFFFF	280
126	#FFFFFF	27
127	#FFFFFF	280
128	#FFFFFF	280
130	#FFFFFF	13
131	#FFFFFF	1906
132	#FFFFFF	13
133	#FFFFFF	13
134	#FFFFFF	13
135	#FFFFFF	13
136	#FFFFFF	125
137	#FFFFFF	27
138	#FFFFFF	13
140	#FFFFFF	13
141	#FFFFFF	125
142	#FFFFFF	13
143	#FFFFFF	125
144	#FFFFFF	13
145	#FFFFFF	125
146	#FFFFFF	13
147	#FFFFFF	27
148	#FFFFFF	27
149	#FFFFFF	27
150	#FFFFFF	1308
151	#FFFFFF	1308
153	#FFFFFF	27
154	#FFFFFF	27
155	#FFFFFF	723
156	#FFFFFF	27
157	#FFFFFF	723
158	#FFFFFF	723
159	#FFFFFF	723
160	#FFFFFF	27
161	#FFFFFF	27
162	#FFFFFF	723
163	#FFFFFF	723
164	#FFFFFF	723
165	#FFFFFF	639
166	#FFFFFF	723
167	#FFFFFF	723
168	#FFFFFF	723
169	#FFFFFF	723
170	#FFFFFF	723
171	#FFFFFF	723
172	#FFFFFF	723
173	#FFFFFF	723
175	#FFFFFF	723
176	#FFFFFF	639
177	#FFFFFF	281
178	#FFFFFF	281
179	#FFFFFF	280
180	#FFFFFF	281
181	#FFFFFF	280
182	#FFFFFF	280
183	#FFFFFF	280
184	#FFFFFF	280
185	#FFFFFF	13
186	#FFFFFF	13
187	#FFFFFF	639
188	#FFFFFF	13
189	#FFFFFF	13
190	#FFFFFF	13
191	#FFFFFF	13
192	#FFFFFF	13
193	#FFFFFF	13
194	#FFFFFF	13
195	#FFFFFF	13
196	#FFFFFF	13
198	#FFFFFF	639
199	#FFFFFF	639
201	#FFFFFF	27
202	#FFFFFF	723
203	#FFFFFF	27
204	#FFFFFF	27
205	#FFFFFF	27
206	#FFFFFF	723
207	#FFFFFF	27
208	#FFFFFF	723
209	#FFFFFF	723
210	#FFFFFF	723
211	#FFFFFF	27
212	#FFFFFF	27
