fill	x	y	xmin	xmax	ymin	ymax
#F2E1DF	40330	24	40305	40355	-1	49
#FBFAFD	40380	24	40355	40405	-1	49
#F2E1DF	40380	74	40355	40405	49	99
#F8F0EF	40430	74	40405	40455	49	99
#ECD6D3	40430	124	40405	40455	99	149
#E9CFCC	40480	124	40455	40505	99	149
#D2A39D	40480	174	40455	40505	149	199
#E5C6C2	40530	174	40505	40555	149	199
#C89089	40530	224	40505	40555	199	249
#CA948D	40580	224	40555	40605	199	249
#A85C55	40580	274	40555	40605	249	299
#CC9891	40630	274	40605	40655	249	299
#E0BDB9	40630	324	40605	40655	299	349
#DCB4AF	40680	324	40655	40705	299	349
#BA7A72	40680	374	40655	40705	349	399
#E2C0BB	40730	374	40705	40755	349	399
#CF9E98	40730	424	40705	40755	399	449
#E4C5C1	40780	424	40755	40805	399	449
#CE9A94	40780	474	40755	40805	449	499
#E6C9C6	40830	474	40805	40855	449	499
#FDFAF9	40830	524	40805	40855	499	549
#D5CFE8	40880	524	40855	40905	499	549
#F4E6E4	40880	574	40855	40905	549	599
#CEC8E5	40930	574	40905	40955	549	599
#A299CD	40930	624	40905	40955	599	649
#7C72B8	40980	624	40955	41005	599	649
#B7AED8	40980	674	40955	41005	649	699
#A59BCE	41030	674	41005	41055	649	699
#C5BDDF	41030	724	41005	41055	699	749
#FCF9F8	41080	724	41055	41105	699	749
#D09F99	41080	774	41055	41105	749	799
#E5C6C2	41130	774	41105	41155	749	799
#F6EBE9	41130	824	41105	41155	799	849
#6E64B0	41180	824	41155	41205	799	849
#544DA3	41180	874	41155	41205	849	899
#9C92C9	41230	874	41205	41255	849	899
#A49ACD	41230	924	41205	41255	899	949
#C4BCDF	41280	924	41255	41305	899	949
#EBD2CF	41280	974	41255	41305	949	999
#BCB4DB	41330	974	41305	41355	949	999
#3A3A98	41330	1024	41305	41355	999	1049
#FDFDFE	40430	24	40405	40455	-1	49
#EFECF6	40480	74	40455	40505	49	99
#FDFAFA	40530	124	40505	40555	99	149
#EED8D5	40580	174	40555	40605	149	199
#D3A49F	40630	224	40605	40655	199	249
#F8EFEE	40680	274	40655	40705	249	299
#D2A19C	40730	324	40705	40755	299	349
#F4E5E3	40780	374	40755	40805	349	399
#EBD3D0	40830	424	40805	40855	399	449
#DEDAED	40880	474	40855	40905	449	499
#E9E6F3	40930	524	40905	40955	499	549
#9E94CA	40980	574	40955	41005	549	599
#A096CB	41030	624	41005	41055	599	649
#E9E5F3	41080	674	41055	41105	649	699
#C0827B	41130	724	41105	41155	699	749
#F6EBEA	41180	774	41155	41205	749	799
#847ABC	41230	824	41205	41255	799	849
#C9C2E2	41280	874	41255	41305	849	899
#EFDCDA	41330	924	41305	41355	899	949
#8378BC	41380	974	41355	41405	949	999
#F7F6FB	40480	24	40455	40505	-1	49
#D2CCE6	40580	124	40555	40605	99	149
#FFFFFF	40680	224	40655	40705	199	249
#FDFDFE	40780	324	40755	40805	299	349
#F8EEED	40880	424	40855	40905	399	449
#C4BDDF	40980	524	40955	41005	499	549
#BCB4DB	41080	624	41055	41105	599	649
#DFBBB6	41180	724	41155	41205	699	749
#9D93CA	41280	824	41255	41305	799	849
#D8D2EA	41380	924	41355	41405	899	949
#E6E2F1	40530	74	40505	40555	49	99
#F6F5FA	40630	174	40605	40655	149	199
#F8EFEE	40730	274	40705	40755	249	299
#F4E6E4	40830	374	40805	40855	349	399
#C4BDDF	40930	474	40905	40955	449	499
#9A90C8	41030	574	41005	41055	549	599
#EAD1CD	41130	674	41105	41155	649	699
#C8C1E1	41230	774	41205	41255	749	799
#DFDBEE	41330	874	41305	41355	849	899
#CDC7E4	40530	24	40505	40555	-1	49
#988EC7	40580	74	40555	40605	49	99
#BEB6DC	40630	124	40605	40655	99	149
#EBE9F4	40680	174	40655	40705	149	199
#ECE9F5	40730	224	40705	40755	199	249
#F0DEDC	40780	274	40755	40805	249	299
#F4E7E5	40830	324	40805	40855	299	349
#E7CBC7	40880	374	40855	40905	349	399
#F3F1F9	40930	424	40905	40955	399	449
#EFEDF6	40980	474	40955	41005	449	499
#C5BEE0	41030	524	41005	41055	499	549
#BCB4DA	41080	574	41055	41105	549	599
#FCF9F8	41130	624	41105	41155	599	649
#CD9993	41180	674	41155	41205	649	699
#FEFEFE	41230	724	41205	41255	699	749
#A69DCF	41280	774	41255	41305	749	799
#B6ADD7	41330	824	41305	41355	799	849
#F6E9E8	41380	874	41355	41405	849	899
#ADA4D2	41430	924	41405	41455	899	949
#E4E1F1	40580	24	40555	40605	-1	49
#B6AED7	40680	124	40655	40705	99	149
#FDF9F9	40780	224	40755	40805	199	249
#D8AEA9	40880	324	40855	40905	299	349
#FBFBFD	40980	424	40955	41005	399	449
#D9D4EA	41080	524	41055	41105	499	549
#F4E5E3	41180	624	41155	41205	599	649
#C8C2E1	41280	724	41255	41305	699	749
#C7C0E0	41380	824	41355	41405	799	849
#A399CD	40630	74	40605	40655	49	99
#EEECF6	40730	174	40705	40755	149	199
#F0DDDA	40830	274	40805	40855	249	299
#DEB9B4	40930	374	40905	40955	349	399
#FDFCFE	41030	474	41005	41055	449	499
#E9E6F3	41130	574	41105	41155	549	599
#EDD8D5	41230	674	41205	41255	649	699
#9F95CB	41330	774	41305	41355	749	799
#C1B9DD	41430	874	41405	41455	849	899
#BCB3DA	40630	24	40605	40655	-1	49
#A99FD0	40680	74	40655	40705	49	99
#D7D2EA	40730	124	40705	40755	99	149
#F8EFEE	40780	174	40755	40805	149	199
#FBF6F5	40830	224	40805	40855	199	249
#D3A39E	40880	274	40855	40905	249	299
#C48982	40930	324	40905	40955	299	349
#E7CAC6	40980	374	40955	41005	349	399
#F0DEDC	41030	424	41005	41055	399	449
#F2F0F8	41080	474	41055	41105	449	499
#EAE7F4	41130	524	41105	41155	499	549
#FAF9FC	41180	574	41155	41205	549	599
#EDD8D5	41230	624	41205	41255	599	649
#DBD7EC	41280	674	41255	41305	649	699
#ADA4D2	41330	724	41305	41355	699	749
#A59BCE	41380	774	41355	41405	749	799
#E9E6F3	41430	824	41405	41455	799	849
#B4ACD6	41480	874	41455	41505	849	899
#E8E5F3	40680	24	40655	40705	-1	49
#F2F0F8	40780	124	40755	40805	99	149
#E9CECB	40880	224	40855	40905	199	249
#CA948E	40980	324	40955	41005	299	349
