group	label	showSelected1
1	Cluster 104: 417/2986 pixels shown, logFC -4.8 to 3.8, log10(p) 0.0 to 5.0	104
1	Cluster 108: 61/12505 pixels shown, logFC -4.7 to 3.9, log10(p) 0.0 to 6.7	108
1	Cluster 290: 116/1517 pixels shown, logFC -0.9 to 3.3, log10(p) 0.0 to 10.2	290
1	Cluster 466: 54/972 pixels shown, logFC -4.0 to 2.8, log10(p) 0.0 to 3.1	466
1	Cluster 537: 140/382 pixels shown, logFC -5.3 to 1.0, log10(p) 0.0 to 7.1	537
1	Cluster 542: 1361/3855 pixels shown, logFC -5.2 to 2.3, log10(p) 0.0 to 7.5	542
1	Cluster 637: 18/14097 pixels shown, logFC -4.4 to 2.9, log10(p) 0.0 to 17.1	637
1	Cluster 694: 401/501 pixels shown, logFC -4.1 to 5.2, log10(p) 0.0 to 4.6	694
1	Cluster 722: 25/1745 pixels shown, logFC -3.8 to 3.2, log10(p) 0.0 to 5.1	722
1	Cluster 999: 403/502 pixels shown, logFC -5.2 to 1.7, log10(p) 0.0 to 3.6	999
1	Cluster 1123: 1677/2665 pixels shown, logFC -5.1 to 2.9, log10(p) 0.0 to 6.4	1123
1	Cluster 1670: 163/226 pixels shown, logFC -2.9 to 0.3, log10(p) 0.0 to 5.7	1670
1	Cluster 1790: 21/92 pixels shown, logFC -4.2 to 1.8, log10(p) 0.0 to 2.8	1790
1	Cluster 1931: 44/44 pixels shown, logFC -0.4 to 1.9, log10(p) 0.0 to 1.3	1931
