x	y	clickSelects	showSelected1
0.0833383889393975	1	1	log2(tiles)=3.25 log10(pixels)=3.75
-0.0268721464003012	1	2	log2(tiles)=1.50 log10(pixels)=3.00
-0.0441362877160807	1	3	log2(tiles)=1.00 log10(pixels)=2.75
-0.0371573187987577	1	4	log2(tiles)=1.00 log10(pixels)=3.00
0.0130901381250563	1	5	log2(tiles)=3.50 log10(pixels)=4.00
-0.00375512827980185	1	6	log2(tiles)=2.50 log10(pixels)=3.75
-0.0656933539283684	1	7	log2(tiles)=2.50 log10(pixels)=3.75
-0.0834759857313472	1	8	log2(tiles)=4.50 log10(pixels)=4.50
-0.0909443964865124	1	9	log2(tiles)=4.00 log10(pixels)=4.25
0.117585326547036	1	10	log2(tiles)=2.75 log10(pixels)=3.75
-0.0309147008768798	1	11	log2(tiles)=2.00 log10(pixels)=3.50
0.0603669536816254	1	12	log2(tiles)=2.75 log10(pixels)=3.75
0.0400739484263046	1	13	log2(tiles)=3.25 log10(pixels)=3.75
0.00761977451740314	1	14	log2(tiles)=3.00 log10(pixels)=4.00
-0.102059991327962	1	15	log2(tiles)=0.00 log10(pixels)=1.50
0.0515409061903185	1	16	log2(tiles)=3.00 log10(pixels)=3.75
0.0424617313469509	1	17	log2(tiles)=3.25 log10(pixels)=3.75
-0.00459443685380689	1	18	log2(tiles)=2.00 log10(pixels)=3.50
0.0374264979406238	1	19	log2(tiles)=0.00 log10(pixels)=2.00
0.0211443179490782	1	20	log2(tiles)=1.00 log10(pixels)=3.25
0.109378504425601	1	21	log2(tiles)=2.75 log10(pixels)=3.75
0.0752962644309601	1	22	log2(tiles)=3.25 log10(pixels)=3.75
0.0280673308886623	1	23	log2(tiles)=1.50 log10(pixels)=3.25
0.121231455149621	1	24	log2(tiles)=1.00 log10(pixels)=3.00
0.0912799642288373	1	25	log2(tiles)=3.50 log10(pixels)=4.00
-0.059732608553988	1	26	log2(tiles)=3.25 log10(pixels)=4.00
-0.0731635461964921	1	27	log2(tiles)=2.75 log10(pixels)=3.50
0.0419010800095712	1	28	log2(tiles)=2.50 log10(pixels)=3.75
-0.0952346815976854	1	29	log2(tiles)=4.50 log10(pixels)=4.50
